label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
0,1264,"the araneus web-base management system g mecca , p atzeni , a masci , p merialdo , g sindoni sigmod conference 1998",,,,35825,"analytic models for database management system i miyamoto proc . of int . conf . on vldb , sept ,",,,
0,657,"unisql 's next-generation object-relational database management system a d'andrea , p janus sigmod record",,,1996.0,35825,"analytic models for database management system i miyamoto proc . of int . conf . on vldb , sept ,",,,
0,2468,anatomy of a native xml base management system vldb j.,"t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",,2002.0,35825,"analytic models for database management system i miyamoto proc . of int . conf . on vldb , sept ,",,,
0,1829,open object database management systems,,,1994.0,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,1842,dwms : data warehouse management system n mohan 1996,,vldb,,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,1840,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,1841,database management systems and the internet vldb,s malaika,,1996.0,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,996,"constructing the next 100 database management systems a geppert , k dittrich",,sigmod record,1994.0,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,1264,"the araneus web-base management system g mecca , p atzeni , a masci , p merialdo , g sindoni sigmod conference 1998",,,,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,1683,the algres testbed of chimera : an active object-oriented database system 1995,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,758,the mariposa distributed database management system sigmod record,j sidell,,1996.0,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,2554,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994.0,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,2468,anatomy of a native xml base management system vldb j.,"t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",,2002.0,9565,"the architecture of an active database management system u dayal , d mccarthy acm sigmod conf ,",,,
0,1829,open object database management systems,,,1994.0,49169,"a modular and open object-oriented database system acm sigmod record ,",sm thatte,,1991.0
0,1200,query unnesting in object-oriented databases sigmod conference,l fegaras,,1998.0,49169,"a modular and open object-oriented database system acm sigmod record ,",sm thatte,,1991.0
0,1683,the algres testbed of chimera : an active object-oriented database system 1995,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,,49169,"a modular and open object-oriented database system acm sigmod record ,",sm thatte,,1991.0
0,1049,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0,49169,"a modular and open object-oriented database system acm sigmod record ,",sm thatte,,1991.0
0,1801,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system g gardarin , f sha , z tang vldb 1996",,,,49169,"a modular and open object-oriented database system acm sigmod record ,",sm thatte,,1991.0
0,5,"schema and database evolution in the o2 object database system f ferrandina , t meyer , r zicari , g ferran , j madec 1995",,vldb,,49169,"a modular and open object-oriented database system acm sigmod record ,",sm thatte,,1991.0
0,1829,open object database management systems,,,1994.0,18168,an object-oriented sgml/hytime compliant multimedia database management system,"mt oezsu , p iglinski , d szafron , s el-medani , m",,
0,2396,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,18168,an object-oriented sgml/hytime compliant multimedia database management system,"mt oezsu , p iglinski , d szafron , s el-medani , m",,
0,2575,a multi-paradigm querying approach for a generic multimedia database management system,"j wen , q li , w ma , h zhang",sigmod record,2003.0,18168,an object-oriented sgml/hytime compliant multimedia database management system,"mt oezsu , p iglinski , d szafron , s el-medani , m",,
0,783,"acm multimedia '94 conference workshop on multimedia database management systems p berra , k nwosu , b thuraisingham 1995",,sigmod record,,18168,an object-oriented sgml/hytime compliant multimedia database management system,"mt oezsu , p iglinski , d szafron , s el-medani , m",,
0,1127,"the wasa2 object-oriented workflow management system g vossen , m weske 1999",,sigmod conference,,18168,an object-oriented sgml/hytime compliant multimedia database management system,"mt oezsu , p iglinski , d szafron , s el-medani , m",,
0,1049,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0,18168,an object-oriented sgml/hytime compliant multimedia database management system,"mt oezsu , p iglinski , d szafron , s el-medani , m",,
0,1829,open object database management systems,,,1994.0,22885,database systems management and oracle8 1998.0,cg doherty,"sigmod conference ,",
0,1842,dwms : data warehouse management system n mohan 1996,,vldb,,22885,database systems management and oracle8 1998.0,cg doherty,"sigmod conference ,",
0,1829,open object database management systems,,,1994.0,26109,statistical database management hkt wong,,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
0,1840,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,26109,statistical database management hkt wong,,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
0,1776,"is web-site management a database problem ? d florescu , a levy , d suciu 1998",,vldb,,26109,statistical database management hkt wong,,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
0,1829,open object database management systems,,,1994.0,36351,implementing lazy database updates for an object database system 1994.0,"f ferrandina , t meyer , r zicari","vldb ,",
0,1408,on efficiently implementing schemasql on an sql database system vldb,"l lakshmanan , f sadri , s subramanian",,1999.0,36351,implementing lazy database updates for an object database system 1994.0,"f ferrandina , t meyer , r zicari","vldb ,",
0,1829,open object database management systems,,,1994.0,4736,"efficient management of inconsistent databases a fuxman , e fazli , rj miller",,"acm sigmod international conference on management of data ,",
0,2396,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,4736,"efficient management of inconsistent databases a fuxman , e fazli , rj miller",,"acm sigmod international conference on management of data ,",
0,2245,efficient exploration of large scientific databases 2002,"e stolte , g alonso",vldb,,4736,"efficient management of inconsistent databases a fuxman , e fazli , rj miller",,"acm sigmod international conference on management of data ,",
0,1829,open object database management systems,,,1994.0,44982,"secure score management for p2p systems technical report , stanford university ,","b yang , sd kamvar , h garcia-molina",,
0,574,"data management for earth system science j frew , j dozier",,sigmod record,1997.0,44982,"secure score management for p2p systems technical report , stanford university ,","b yang , sd kamvar , h garcia-molina",,
0,288,"data grid management systems a jagatheesan , a rajasekar 2003",,sigmod conference,,44982,"secure score management for p2p systems technical report , stanford university ,","b yang , sd kamvar , h garcia-molina",,
0,1829,open object database management systems,,,1994.0,5786,"a study of index structures for main memory database management systems vldb , 1986.0","tj lehman , mj carey",,
0,1840,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,5786,"a study of index structures for main memory database management systems vldb , 1986.0","tj lehman , mj carey",,
